id,age_cat,is_recid
10257,25 - 45,0
10258,25 - 45,0
10259,25 - 45,0
10262,25 - 45,0
10263,25 - 45,0
10264,25 - 45,0
10312,25 - 45,0
10321,Greater than 45,0
10322,Greater than 45,0
10326,25 - 45,0
10342,25 - 45,0
10347,Greater than 45,0
10356,25 - 45,0
10360,25 - 45,0
10361,25 - 45,0
10362,25 - 45,0
10365,Less than 25,0
10383,Greater than 45,0
10384,Greater than 45,0
10387,Greater than 45,0
10407,25 - 45,0
10418,25 - 45,0
10419,Greater than 45,0
10426,25 - 45,0
10443,25 - 45,0
10445,25 - 45,0
10485,Greater than 45,0
10519,25 - 45,0
10537,25 - 45,0
10540,Greater than 45,0
10549,25 - 45,0
10550,25 - 45,0
10555,Greater than 45,0
10597,Greater than 45,0
10606,25 - 45,0
10656,Greater than 45,0
10668,25 - 45,0
10669,25 - 45,0
10683,Less than 25,0
10684,Less than 25,0
10705,Less than 25,0
10706,Greater than 45,0
10715,25 - 45,0
10716,25 - 45,0
10722,25 - 45,0
10723,25 - 45,0
10725,25 - 45,0
10747,Less than 25,0
10749,25 - 45,0
10750,25 - 45,0
10754,Less than 25,0
10755,Less than 25,0
10759,25 - 45,0
10760,25 - 45,0
10763,Greater than 45,0
10764,25 - 45,0
10765,Greater than 45,0
10777,Less than 25,0
10793,Greater than 45,0
10795,Greater than 45,0
10828,25 - 45,0
10832,25 - 45,0
10842,25 - 45,0
10843,25 - 45,0
10844,25 - 45,0
10846,25 - 45,0
10901,Greater than 45,0
10928,Less than 25,0
10963,Less than 25,0
10964,Greater than 45,0
10988,25 - 45,0
10991,Less than 25,0
10992,Less than 25,0
10993,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Less than 25,0
,25 - 45,0
,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,Less than 25,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
5642,Greater than 45,1
8664,25 - 45,0
8665,25 - 45,0
8666,25 - 45,0
8667,25 - 45,0
8668,25 - 45,0
10692,Greater than 45,0
10693,Greater than 45,0
10694,Greater than 45,0
3937,Greater than 45,1
3938,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
3888,Greater than 45,0
3889,Greater than 45,0
3890,Greater than 45,0
3891,Greater than 45,0
,Less than 25,1
,Less than 25,1
7489,25 - 45,1
7490,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
2250,25 - 45,0
2251,25 - 45,0
6571,Greater than 45,0
6572,Greater than 45,0
6573,Greater than 45,0
6574,Greater than 45,0
6575,Greater than 45,0
6576,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
5533,25 - 45,1
5534,25 - 45,1
5535,25 - 45,1
5536,25 - 45,1
2953,Less than 25,1
2954,Less than 25,1
2955,Less than 25,1
9031,25 - 45,1
9032,25 - 45,1
9975,Greater than 45,1
9976,Greater than 45,1
9977,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
9636,25 - 45,0
9637,25 - 45,0
3148,25 - 45,0
3149,25 - 45,0
3150,25 - 45,0
3151,25 - 45,0
3152,25 - 45,0
3153,25 - 45,0
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
3597,Less than 25,0
3598,Less than 25,0
,25 - 45,0
,25 - 45,0
,Less than 25,1
348,25 - 45,0
349,25 - 45,0
350,25 - 45,0
,25 - 45,0
,25 - 45,0
5993,25 - 45,1
5994,25 - 45,1
5995,25 - 45,1
5996,25 - 45,1
,25 - 45,1
,25 - 45,1
7113,Less than 25,1
8981,Less than 25,1
8982,Less than 25,1
4008,25 - 45,1
4009,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
8383,25 - 45,0
8384,25 - 45,0
8385,25 - 45,0
3732,25 - 45,0
3733,25 - 45,0
3734,25 - 45,0
,25 - 45,0
,25 - 45,0
5722,25 - 45,1
7539,Less than 25,1
7540,Less than 25,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
7684,Greater than 45,0
7685,Greater than 45,0
7686,Greater than 45,0
3662,Less than 25,1
391,25 - 45,0
392,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
7550,25 - 45,0
7551,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
8739,Less than 25,1
8740,Less than 25,1
8741,Less than 25,1
8742,Less than 25,1
8743,Less than 25,1
33,25 - 45,1
34,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
459,Greater than 45,1
460,Greater than 45,1
7459,Greater than 45,0
7460,Greater than 45,0
733,25 - 45,1
734,25 - 45,1
4232,Greater than 45,1
4233,Greater than 45,1
4234,Greater than 45,1
4235,Greater than 45,1
4236,Greater than 45,1
6321,25 - 45,1
6322,25 - 45,1
6323,25 - 45,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
8992,25 - 45,0
8993,25 - 45,0
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
1704,Greater than 45,0
1705,Greater than 45,0
,25 - 45,1
8090,25 - 45,1
8091,25 - 45,1
8092,25 - 45,1
8093,25 - 45,1
8094,25 - 45,1
8095,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
2079,Less than 25,1
2080,Less than 25,1
2081,Less than 25,1
2082,Less than 25,1
2083,Less than 25,1
2084,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
6726,25 - 45,0
6727,25 - 45,0
,Less than 25,0
,Less than 25,0
,Less than 25,0
631,25 - 45,1
632,25 - 45,1
633,25 - 45,1
634,25 - 45,1
7168,25 - 45,1
7169,25 - 45,1
480,25 - 45,1
481,25 - 45,1
482,25 - 45,1
1567,25 - 45,1
1568,25 - 45,1
1569,25 - 45,1
1570,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
7211,Greater than 45,0
7212,Greater than 45,0
7213,Greater than 45,0
,25 - 45,1
,Less than 25,1
3864,25 - 45,1
3916,Less than 25,0
3917,Less than 25,0
4789,25 - 45,1
4790,25 - 45,1
4791,25 - 45,1
3108,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
4412,25 - 45,0
4413,25 - 45,0
4414,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
3281,Less than 25,1
3282,Less than 25,1
3283,Less than 25,1
3284,Less than 25,1
,Greater than 45,0
,Greater than 45,0
,Less than 25,1
4499,Less than 25,1
4500,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
8122,Less than 25,0
8123,Less than 25,0
8124,Less than 25,0
8125,Less than 25,0
8126,Less than 25,0
9000,25 - 45,1
9001,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
4158,25 - 45,1
4159,25 - 45,1
4160,25 - 45,1
4161,25 - 45,1
4516,25 - 45,1
4517,25 - 45,1
4518,25 - 45,1
4519,25 - 45,1
4520,25 - 45,1
4521,25 - 45,1
4522,25 - 45,1
7430,25 - 45,0
7431,25 - 45,0
7432,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
4672,25 - 45,0
4673,25 - 45,0
5915,25 - 45,0
5916,25 - 45,0
5917,25 - 45,0
5918,25 - 45,0
5919,25 - 45,0
,Less than 25,0
,Less than 25,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,0
,25 - 45,0
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,25 - 45,0
,25 - 45,0
,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
9100,25 - 45,1
9101,25 - 45,1
9102,25 - 45,1
9103,25 - 45,1
9104,25 - 45,1
9105,25 - 45,1
9106,25 - 45,1
9877,25 - 45,1
9878,25 - 45,1
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
7574,25 - 45,1
7575,25 - 45,1
930,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
6882,Greater than 45,0
6883,Greater than 45,0
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
2428,Less than 25,1
2429,Less than 25,1
2430,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
559,25 - 45,1
1267,Less than 25,1
1268,Less than 25,1
1269,Less than 25,1
6069,Less than 25,0
6070,Less than 25,0
9933,25 - 45,0
9934,25 - 45,0
,25 - 45,1
,25 - 45,1
2806,Less than 25,1
2807,Less than 25,1
2808,Less than 25,1
2809,Less than 25,1
5407,Greater than 45,1
5408,Greater than 45,1
5409,Greater than 45,1
5410,Greater than 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
8485,25 - 45,1
8486,25 - 45,1
8487,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
69,25 - 45,0
70,25 - 45,0
713,25 - 45,0
714,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
6958,25 - 45,1
6959,25 - 45,1
6960,25 - 45,1
6961,25 - 45,1
6962,25 - 45,1
6963,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
6510,Greater than 45,0
6511,Greater than 45,0
6512,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
1338,Greater than 45,1
,25 - 45,0
,25 - 45,0
10064,Less than 25,1
10065,Less than 25,1
9303,25 - 45,1
9304,25 - 45,1
10836,Greater than 45,1
10837,Greater than 45,1
10838,Greater than 45,1
10839,Greater than 45,1
10840,Greater than 45,1
10841,Greater than 45,1
3025,25 - 45,0
3026,25 - 45,0
,25 - 45,0
,25 - 45,0
9742,Greater than 45,1
9743,Greater than 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
346,Greater than 45,0
347,Greater than 45,0
7987,Greater than 45,0
7988,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
5222,25 - 45,1
5223,25 - 45,1
5224,25 - 45,1
164,Less than 25,1
165,Less than 25,1
166,Less than 25,1
7452,25 - 45,0
7453,25 - 45,0
8507,25 - 45,1
4154,25 - 45,0
4155,25 - 45,0
6874,Less than 25,1
6875,Less than 25,1
9895,25 - 45,1
9896,25 - 45,1
9897,25 - 45,1
9898,25 - 45,1
9899,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
1485,Less than 25,1
1486,Less than 25,1
1487,Less than 25,1
2577,25 - 45,1
3017,25 - 45,0
3018,25 - 45,0
3019,25 - 45,0
3020,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
10561,Greater than 45,0
10562,Greater than 45,0
2858,25 - 45,1
2859,25 - 45,1
2860,25 - 45,1
2861,25 - 45,1
5555,Less than 25,1
5556,Less than 25,1
5557,Less than 25,1
93,25 - 45,0
94,25 - 45,0
95,25 - 45,0
3032,25 - 45,0
3033,25 - 45,0
3034,25 - 45,0
7396,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
,25 - 45,1
,25 - 45,1
3366,25 - 45,1
3367,25 - 45,1
3368,25 - 45,1
,25 - 45,0
,25 - 45,0
9475,Less than 25,1
9476,Less than 25,1
,25 - 45,1
,25 - 45,1
3029,25 - 45,0
3030,25 - 45,0
8754,Less than 25,0
8755,Less than 25,0
8756,Less than 25,0
8757,Less than 25,0
,25 - 45,0
,25 - 45,0
2877,Less than 25,1
2878,Less than 25,1
2879,Less than 25,1
,Less than 25,0
,Less than 25,0
,Less than 25,0
10005,Less than 25,1
2517,25 - 45,1
5326,25 - 45,0
5327,25 - 45,0
5328,25 - 45,0
10117,Greater than 45,0
10118,Greater than 45,0
9028,25 - 45,1
9029,25 - 45,1
,25 - 45,0
,25 - 45,0
,25 - 45,0
2942,25 - 45,0
2943,25 - 45,0
2944,25 - 45,0
2945,25 - 45,0
5855,25 - 45,1
5856,25 - 45,1
5857,25 - 45,1
5858,25 - 45,1
5859,25 - 45,1
2823,25 - 45,0
2824,25 - 45,0
2825,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
10232,Greater than 45,0
10233,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
9750,25 - 45,0
9751,25 - 45,0
,Greater than 45,0
,Greater than 45,0
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
1270,25 - 45,0
1271,25 - 45,0
3908,Less than 25,0
3909,Less than 25,0
3910,Less than 25,0
3758,25 - 45,1
3759,25 - 45,1
3760,25 - 45,1
577,Greater than 45,0
578,Greater than 45,0
,Greater than 45,0
,Greater than 45,0
,25 - 45,0
,25 - 45,0
9927,Less than 25,0
9928,Less than 25,0
10296,25 - 45,0
10297,25 - 45,0
10298,25 - 45,0
3657,25 - 45,1
3658,25 - 45,1
3659,25 - 45,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
2502,25 - 45,1
2503,25 - 45,1
2504,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
4074,25 - 45,0
4075,25 - 45,0
7928,Less than 25,0
7929,Less than 25,0
4642,Greater than 45,0
4643,Greater than 45,0
,25 - 45,0
,25 - 45,0
,25 - 45,1
,25 - 45,1
,25 - 45,1
,Greater than 45,1
,Greater than 45,1
,Greater than 45,1
810,Greater than 45,0
811,Greater than 45,0
5673,25 - 45,0
5674,25 - 45,0
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
9982,Less than 25,1
9983,Less than 25,1
9984,Less than 25,1
9985,Less than 25,1
6830,25 - 45,1
6831,25 - 45,1
4370,25 - 45,0
4371,25 - 45,0
4372,25 - 45,0
,25 - 45,0
,25 - 45,0
,Greater than 45,1
,Greater than 45,1
2399,25 - 45,0
2400,25 - 45,0
2401,25 - 45,0
2402,25 - 45,0
5804,Less than 25,1
5805,Less than 25,1
,25 - 45,1
,25 - 45,1
,25 - 45,1
3144,25 - 45,1
4773,Greater than 45,1
4774,Greater than 45,1
4775,Greater than 45,1
4468,Less than 25,0
4469,Less than 25,0
4470,Less than 25,0
5038,Greater than 45,0
5039,Greater than 45,0
4269,Greater than 45,0
4270,Greater than 45,0
9385,25 - 45,1
9386,25 - 45,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
,Less than 25,1
4599,25 - 45,0
4600,25 - 45,0
4601,25 - 45,0
2821,Greater than 45,1
2822,Greater than 45,1
6182,Greater than 45,0
6183,Greater than 45,0
4536,Less than 25,1
4537,Less than 25,1
4538,Less than 25,1
4539,Less than 25,1
6983,25 - 45,0
6984,25 - 45,0
6985,25 - 45,0
6986,25 - 45,0
6987,25 - 45,0
6988,25 - 45,0
,Less than 25,1
,Less than 25,1
,Less than 25,1
9305,Greater than 45,0
9306,Greater than 45,0
8846,25 - 45,0
8847,25 - 45,0
,25 - 45,0
,25 - 45,0
232,Less than 25,1
233,Less than 25,1
2024,Less than 25,1
,25 - 45,1
7598,Less than 25,0
7599,Less than 25,0
,25 - 45,0
,25 - 45,0
,25 - 45,0
7334,25 - 45,1
7335,25 - 45,1
7336,25 - 45,1
7337,25 - 45,1
7338,25 - 45,1
10323,25 - 45,1
10324,25 - 45,1
10325,25 - 45,1
,Greater than 45,0
,Greater than 45,0
650,25 - 45,1
,Greater than 45,1
,Greater than 45,1
